datetime,open,high,low,close,volume
2025-01-12 06:10:00,0.7023,0.7034,0.7023,0.7024,23462.0
2025-01-12 06:15:00,0.7024,0.7035,0.7016,0.7018,60591.0
2025-01-12 06:20:00,0.7017,0.7034,0.7016,0.7033,95035.0
2025-01-12 06:25:00,0.7033,0.7042,0.7017,0.7022,80069.0
2025-01-12 06:30:00,0.7021,0.704,0.702,0.7034,19930.0
2025-01-12 06:35:00,0.7037,0.7065,0.7035,0.706,27096.0
2025-01-12 06:40:00,0.706,0.7065,0.7052,0.7056,8504.0
2025-01-12 06:45:00,0.7059,0.7063,0.7041,0.7041,11350.0
2025-01-12 06:50:00,0.704,0.704,0.703,0.703,16563.0
2025-01-12 06:55:00,0.703,0.7046,0.7019,0.703,39027.0
2025-01-12 07:00:00,0.703,0.7039,0.7022,0.7029,13814.0
2025-01-12 07:05:00,0.7029,0.7035,0.7016,0.7024,19794.0
2025-01-12 07:10:00,0.7018,0.7027,0.6981,0.701,121200.0
2025-01-12 07:15:00,0.7012,0.7024,0.7005,0.7024,53151.0
2025-01-12 07:20:00,0.7023,0.7033,0.6978,0.7015,312754.0
2025-01-12 07:25:00,0.7012,0.7015,0.6999,0.7009,34010.0
2025-01-12 07:30:00,0.7008,0.701,0.6987,0.7009,23358.0
2025-01-12 07:35:00,0.7009,0.7012,0.6947,0.7007,310151.0
2025-01-12 07:40:00,0.7009,0.7031,0.7007,0.7031,67099.0
2025-01-12 07:45:00,0.7027,0.7059,0.7009,0.7044,81877.0
2025-01-12 07:50:00,0.7045,0.7055,0.7038,0.7042,52215.0
2025-01-12 07:55:00,0.7048,0.7048,0.7038,0.7048,1613.0
2025-01-12 08:00:00,0.7044,0.7062,0.7022,0.705,59016.0
2025-01-12 08:05:00,0.7045,0.7052,0.7019,0.7025,49353.0
2025-01-12 08:10:00,0.7031,0.7034,0.702,0.7026,22842.0
2025-01-12 08:15:00,0.7027,0.7029,0.7019,0.7023,13075.0
2025-01-12 08:20:00,0.7025,0.7029,0.7015,0.7017,31507.0
2025-01-12 08:25:00,0.7017,0.7029,0.7015,0.702,12391.0
2025-01-12 08:30:00,0.7018,0.702,0.7001,0.7004,28293.0
2025-01-12 08:35:00,0.7003,0.7011,0.6986,0.7003,86334.0
2025-01-12 08:40:00,0.7007,0.7018,0.6993,0.6999,73992.0
2025-01-12 08:45:00,0.6998,0.7023,0.6996,0.7018,45970.0
2025-01-12 08:50:00,0.7016,0.7018,0.6997,0.7004,16726.0
2025-01-12 08:55:00,0.7005,0.7033,0.6985,0.7029,135082.0
2025-01-12 09:00:00,0.7029,0.7029,0.7017,0.7029,90118.0
2025-01-12 09:05:00,0.7028,0.7029,0.7001,0.7001,26860.0
2025-01-12 09:10:00,0.7005,0.7011,0.6964,0.6997,44841.0
2025-01-12 09:15:00,0.6997,0.702,0.699,0.6999,52044.0
2025-01-12 09:20:00,0.6997,0.7008,0.6997,0.7007,5599.0
2025-01-12 09:25:00,0.7002,0.7006,0.6955,0.6965,114327.0
2025-01-12 09:30:00,0.6963,0.6963,0.695,0.6953,49078.0
2025-01-12 09:35:00,0.6953,0.6963,0.6902,0.6956,318572.0
2025-01-12 09:40:00,0.6956,0.6998,0.6952,0.6958,143645.0
2025-01-12 09:45:00,0.6963,0.6976,0.6952,0.6972,18545.0
2025-01-12 09:50:00,0.6969,0.6971,0.6964,0.697,25457.0
2025-01-12 09:55:00,0.697,0.6995,0.6966,0.6979,61701.0
2025-01-12 10:00:00,0.6982,0.6982,0.6952,0.6959,17672.0
2025-01-12 10:05:00,0.6958,0.6975,0.6952,0.6962,20367.0
2025-01-12 10:10:00,0.6958,0.6985,0.6958,0.6982,22742.0
2025-01-12 10:15:00,0.6974,0.7039,0.6974,0.7003,222405.0
2025-01-12 10:20:00,0.6999,0.7004,0.6976,0.6978,29923.0
2025-01-12 10:25:00,0.6974,0.6983,0.6969,0.6982,33736.0
2025-01-12 10:30:00,0.6982,0.6983,0.6973,0.6982,42241.0
2025-01-12 10:35:00,0.6982,0.6983,0.695,0.696,89704.0
2025-01-12 10:40:00,0.6959,0.698,0.6952,0.6978,65808.0
2025-01-12 10:45:00,0.6979,0.6994,0.6978,0.6994,48525.0
2025-01-12 10:50:00,0.6995,0.7008,0.6986,0.6997,61069.0
2025-01-12 10:55:00,0.6997,0.7003,0.699,0.6997,11951.0
2025-01-12 11:00:00,0.6996,0.6997,0.697,0.6974,27266.0
2025-01-12 11:05:00,0.697,0.6984,0.6969,0.6978,24021.0
2025-01-12 11:10:00,0.6969,0.6989,0.6966,0.6972,95395.0
2025-01-12 11:15:00,0.6972,0.6994,0.6954,0.6954,73944.0
2025-01-12 11:20:00,0.6972,0.6991,0.6962,0.6981,28107.0
2025-01-12 11:25:00,0.698,0.6987,0.6945,0.6957,49871.0
2025-01-12 11:30:00,0.6957,0.6962,0.6914,0.6935,105917.0
2025-01-12 11:35:00,0.6938,0.6942,0.693,0.6937,32141.0
2025-01-12 11:40:00,0.6942,0.696,0.6934,0.695,211124.0
2025-01-12 11:45:00,0.6958,0.6965,0.6945,0.6948,30419.0
2025-01-12 11:50:00,0.6948,0.696,0.6944,0.6948,27594.0
2025-01-12 11:55:00,0.6948,0.6957,0.6946,0.6957,18131.0
2025-01-12 12:00:00,0.6955,0.6966,0.6948,0.6966,18732.0
2025-01-12 12:05:00,0.6967,0.698,0.6967,0.6972,25453.0
2025-01-12 12:10:00,0.6976,0.715,0.6975,0.7014,753994.0
2025-01-12 12:15:00,0.7013,0.7038,0.7013,0.7034,131081.0
2025-01-12 12:20:00,0.7034,0.7071,0.703,0.7051,127472.0
2025-01-12 12:25:00,0.705,0.7113,0.7049,0.7067,299134.0
2025-01-12 12:30:00,0.7066,0.7081,0.7044,0.7052,155642.0
2025-01-12 12:35:00,0.7052,0.7068,0.7041,0.7062,116787.0
2025-01-12 12:40:00,0.7062,0.707,0.7051,0.7061,93239.0
2025-01-12 12:45:00,0.7062,0.707,0.7056,0.7056,48127.0
2025-01-12 12:50:00,0.7056,0.7062,0.7035,0.704,15831.0
2025-01-12 12:55:00,0.7042,0.7044,0.7032,0.7033,11375.0
2025-01-12 13:00:00,0.7033,0.7036,0.6994,0.7005,116712.0
2025-01-12 13:05:00,0.6999,0.7015,0.6996,0.7002,20087.0
2025-01-12 13:10:00,0.6999,0.7021,0.6996,0.7021,26287.0
2025-01-12 13:15:00,0.702,0.703,0.7009,0.7029,25225.0
2025-01-12 13:20:00,0.7027,0.7033,0.7024,0.7029,8988.0
